alt,alpha,mach,rpm_forward,rpm_lift,cp_forward,cp_lift,ct_forward,ct_lift
455.50000000000006,17.692566666666668,0.16385,5684.533333333334,648.2666666666669,-0.73182,-0.7977000000000001,0.5360533333333335,-0.006239999999999912
159.70000000000002,6.164966666666668,0.08509,2607.2000000000007,-1078.1333333333332,-0.6651,0.27522000000000013,0.021706666666666763,-0.5023466666666667
210.70000000000002,5.9549,0.29221,5220.533333333334,1999.2000000000003,-0.54342,0.28014000000000017,-0.11429333333333325,-0.5541866666666667
504.1,4.033633333333334,0.29289,4945.333333333334,-1906.4,-0.5228999999999999,-0.07565999999999995,0.16944000000000004,-0.4588266666666667
2939.9,2.078633333333334,0.09119,134.66666666666697,3513.333333333334,-0.23238000000000003,0.5693400000000001,0.49893333333333345,0.1372266666666666
2436.9,3.8389000000000006,0.05813,-189.0666666666666,4078.666666666667,-0.86526,-0.13757999999999992,0.5004266666666668,-0.6988266666666667
6.8999999999999995,-2.7682333333333333,0.27109,5224.266666666666,-70.13333333333321,0.76002,0.65034,0.3124800000000001,0.6216000000000002
562.1,8.222700000000001,0.09961,1478.1333333333337,-1417.8666666666666,-0.0029399999999999427,-0.29406,-0.64368,0.10405333333333344
1354.7,7.245966666666666,0.22443,-1769.3333333333333,5038.666666666667,0.24186000000000007,-0.3180599999999999,-0.7215466666666667,0.04261333333333339
616.3000000000001,4.944433333333334,0.15929000000000001,1142.1333333333337,-9.333333333333258,0.78666,0.026700000000000057,0.51312,-0.5283733333333334
303.5,4.729766666666668,0.11575,-1902.6666666666667,-406.6666666666665,0.20718000000000003,0.5172599999999999,0.6419733333333333,0.6358933333333334
274.1,2.6367666666666674,0.15931,-793.8666666666668,5097.333333333333,0.5089800000000001,0.05958000000000008,0.4104000000000001,0.003146666666666631
1475.9,-1.908033333333333,0.16871,937.8666666666668,3518.133333333334,-0.0049799999999999844,0.7385400000000001,-0.5448,0.7970666666666668
587.7,9.323633333333333,0.16507,-204.5333333333333,2497.333333333334,0.7991400000000001,-0.021179999999999977,-0.5970666666666666,0.5930133333333334
259.3,-0.24589999999999979,0.15055,-326.66666666666674,-382.1333333333332,-0.4773,0.024060000000000192,-0.6992533333333334,0.08272000000000013
2627.1,10.2513,0.16846999999999998,2616.8,-402.9333333333334,-0.68886,-0.06294,-0.24880000000000002,-0.30330666666666667
2150.7000000000003,17.211100000000002,0.08423,546.4000000000001,-275.46666666666647,-0.69894,0.67626,-0.43109333333333333,0.6234133333333334
1025.3,-0.13856666666666673,0.07583000000000001,4362.4,1426.9333333333334,-0.4401,-0.24461999999999995,-0.20954666666666666,0.5546133333333334
2394.9,17.2709,0.20157,1222.1333333333337,4276.533333333334,-0.027059999999999973,0.043379999999999974,-0.07685333333333333,-0.3631466666666667
431.30000000000007,-1.1597666666666662,0.19057,5259.466666666667,3206.666666666667,0.29910000000000003,-0.023219999999999907,-0.5624,-0.04250666666666658
627.9000000000001,14.593699999999998,0.20363,1264.2666666666669,3832.2666666666673,-0.89274,-0.82158,0.23674666666666666,0.6309866666666668
1173.7,1.7643000000000004,0.22979,3277.0666666666675,-1033.3333333333333,-0.37937999999999994,-0.58506,-0.14159999999999995,-0.6117866666666667
1056.9,6.056100000000001,0.23127,-642.9333333333332,-130.93333333333317,0.19290000000000018,-0.36497999999999997,0.04634666666666676,-0.32506666666666667
2672.3,3.8435000000000006,0.01677,3607.7333333333336,2727.7333333333336,-0.7227,0.010140000000000038,-0.4904,0.19728000000000012
1766.1,14.64276666666667,0.01179,5245.6,-1638.6666666666665,-0.59694,-0.37098,0.6650133333333335,0.2608533333333334
416.90000000000003,15.7299,0.22855,3661.0666666666666,3826.4000000000005,-0.26081999999999994,-0.20982,-0.0992533333333333,-0.19472
1072.9,8.031033333333333,0.07321,-276.5333333333333,812.5333333333338,-0.31182,0.08298000000000005,-0.7148266666666667,-0.1262399999999999
1512.3,-0.5755666666666661,0.22149000000000002,1745.8666666666668,3114.9333333333334,0.6226200000000003,-0.65142,-0.5526933333333334,-0.54768
2844.7000000000003,6.730766666666668,0.23219,4985.866666666668,5120.8,-0.18330000000000002,0.11609999999999998,0.6253333333333335,-0.6394133333333334
407.1,1.7198333333333338,0.24959,2302.666666666667,4348.000000000001,-0.87282,-0.31662,0.6344000000000001,0.02394666666666667
70.5,10.326433333333334,0.20926999999999998,3791.7333333333336,-248.26666666666665,0.49505999999999994,-0.04193999999999998,0.52336,-0.1157866666666666
1000.9,-0.7595666666666663,0.028470000000000002,413.60000000000036,-635.4666666666667,-0.18401999999999996,0.6479400000000001,-0.37018666666666666,-0.03578666666666663
1134.1,14.892700000000001,0.06159,-1101.6,3584.2666666666673,0.30054000000000014,0.6178200000000001,-0.34768,-0.5555733333333334
2524.1,0.5131000000000006,0.10901,2278.133333333334,-1424.8,0.5907000000000001,-0.68706,0.017973333333333286,-0.04069333333333325
675.9,10.959700000000002,0.06247,2807.2,1349.6,-0.65322,0.3502200000000001,-0.14447999999999994,-0.43333333333333335
1966.3,16.711233333333336,0.05033,5866.400000000001,3821.0666666666666,-0.82902,-0.13493999999999995,-0.42863999999999997,-0.0776
1912.9,17.959366666666668,0.07182999999999999,5458.400000000001,327.1999999999998,-0.79194,0.73998,-0.5805333333333333,0.5278400000000001
1774.3000000000002,13.377766666666666,0.014910000000000001,2154.9333333333334,-1605.6,0.33330000000000004,-0.60378,0.75824,0.4726933333333334
1676.9,16.455166666666667,0.19329,-520.8,3846.133333333333,0.3507000000000001,-0.12378,-0.46416,-0.7512000000000001
2970.1000000000004,-4.7539,0.27927,-1245.0666666666666,1767.2000000000003,0.3031799999999999,0.09606000000000003,-0.5583466666666667,0.7578133333333334
2852.3,4.765033333333335,0.13757,3669.0666666666666,3720.2666666666673,0.1440600000000002,-0.3850199999999999,0.45509333333333335,-0.5618666666666667
1009.7,-0.03123333333333278,0.23757,-426.9333333333334,-859.9999999999998,0.21294000000000024,-0.7563,-0.33808,0.4894400000000001
2098.9,3.648766666666667,0.03401,14.666666666666742,2126.666666666667,-0.29081999999999997,0.19421999999999995,0.20997333333333335,-0.6220266666666667
581.5000000000001,4.265166666666667,0.01145,5864.266666666667,-346.9333333333334,-0.66018,-0.74658,0.32410666666666677,0.7285866666666667
2666.1000000000004,-4.364433333333333,0.12881,4794.933333333333,5734.666666666668,0.7632600000000002,-0.41634000000000004,-0.04026666666666667,-0.31578666666666666
1003.5000000000001,10.222166666666668,0.011649999999999999,5650.933333333333,-1689.3333333333335,-0.33629999999999993,0.04181999999999997,-0.40464,0.6904000000000001
2580.5000000000005,-0.8070999999999993,0.25543,1129.3333333333335,-434.9333333333334,0.17850000000000021,0.8242200000000001,-0.6112533333333334,0.37861333333333347
684.1,-1.0064333333333333,0.12217,4669.6,-1433.8666666666668,-0.40734000000000004,-0.14070000000000005,-0.2435733333333333,-0.7821333333333333
2104.3,13.708966666666665,0.25443,5033.866666666668,2754.4000000000005,0.1769400000000002,0.32898000000000016,-0.27856000000000003,0.11173333333333346
1709.3,0.32450000000000045,0.27077,4560.266666666667,2272.8,-0.50334,-0.50082,0.4184000000000001,0.6287466666666668
2349.5,12.962233333333334,0.19011,4662.133333333333,3829.0666666666666,-0.40806000000000003,-0.26106000000000007,0.6156266666666668,-0.69616
118.50000000000003,10.507366666666668,0.19501,2046.1333333333337,5104.266666666666,-0.4821,0.06174000000000002,-0.6208533333333334,-0.0831466666666667
1516.9,-0.2612333333333332,0.28332999999999997,845.5999999999999,1793.3333333333335,0.09233999999999998,0.36006000000000016,-0.5475733333333334,-0.14544
2000.7,-4.122166666666667,0.02407,-1809.8666666666666,5935.733333333334,-0.03737999999999997,0.21450000000000002,-0.0229866666666666,-0.70512
1996.1,13.546433333333333,0.29131,1991.2000000000003,4276.000000000001,0.5807399999999999,0.62502,-0.3871466666666667,-0.6177600000000001
2956.5,6.3321000000000005,0.17527,882.4000000000001,622.1333333333337,0.8091,0.03090000000000004,0.7740266666666666,0.18064000000000002
2037.7,-0.31796666666666695,0.26465,-800.8,2018.3999999999996,-0.66762,0.1344599999999999,-0.5260266666666666,0.5971733333333336
1281.9,5.2495666666666665,0.09243000000000001,2114.3999999999996,-407.20000000000005,-0.13698,0.46098000000000006,-0.22650666666666663,-0.33114666666666664
1645.1,5.007300000000001,0.00443,3584.8,3321.333333333333,-0.38466,0.5233800000000001,-0.35418666666666665,0.14160000000000006
1273.1,4.111833333333333,0.26115,-1324.5333333333333,5978.933333333334,0.5939400000000002,-0.11585999999999996,-0.17701333333333324,0.46394666666666673
245.50000000000003,15.157966666666667,0.24691000000000002,5046.666666666667,225.8666666666668,0.5935800000000001,0.10098000000000018,0.5523733333333334,0.1210133333333333
2286.1,6.850366666666666,0.29927,1166.666666666667,1151.2000000000003,0.8508600000000001,-0.73902,-0.5976,0.11024000000000012
2459.5000000000005,17.6665,0.17701000000000003,-944.2666666666667,303.2000000000003,0.83814,0.2728200000000002,0.23770666666666673,-0.3128
2848.9,10.2559,0.09395,2008.2666666666664,124.5333333333333,0.6918600000000003,-0.10529999999999995,-0.39546666666666663,0.6632000000000002
326.90000000000003,14.155166666666666,0.011949999999999999,4230.666666666667,4144.8,-0.48726,0.83994,-0.14437333333333335,0.5103466666666667
1056.5,16.583966666666665,0.10617,4347.466666666666,-421.5999999999999,-0.04565999999999992,-0.4369799999999999,0.07898666666666665,0.58064
1458.7,15.102766666666668,0.14723,2689.333333333334,-72.79999999999995,-0.5454600000000001,-0.07001999999999997,-0.4824,0.5958933333333334
2162.3,2.9894333333333343,0.08968999999999999,2669.6000000000004,2876.5333333333338,0.27690000000000003,-0.71046,-0.14757333333333333,0.17466666666666675
2832.5,-1.9371666666666663,0.17205,-1485.0666666666666,2179.4666666666662,-0.03366000000000002,-0.48306,-0.3741333333333334,-0.5430933333333333
1755.7,17.691033333333333,0.03103,3550.666666666667,4932.0,0.85098,0.41406,-0.28922666666666663,0.7334933333333333
1269.9,5.787766666666668,0.22357000000000002,1623.7333333333336,-461.5999999999997,0.3604200000000001,0.11562000000000017,0.6872,-0.7538666666666667
2124.7000000000003,-2.1196333333333333,0.18737,5964.533333333334,5246.133333333334,0.25217999999999996,-0.67254,0.16314666666666666,0.07973333333333343
19.3,14.9755,0.16549,-1073.8666666666668,3664.2666666666673,-0.06569999999999998,-0.5986199999999999,-0.6835733333333334,0.5146133333333334
229.3,4.305033333333334,0.14998999999999998,2214.666666666667,-1024.2666666666667,-0.45990000000000003,0.79662,0.6825066666666668,0.7267733333333335
284.1,4.461433333333334,0.018650000000000003,1577.3333333333335,2308.533333333333,0.7723800000000002,-0.7359,-0.2607466666666667,-0.492
392.1,-0.8163,0.06299,2673.866666666667,931.4666666666667,-0.2895,0.10337999999999992,0.49296000000000006,0.7932266666666667
814.9,1.2398999999999996,0.19111,3325.6000000000004,-477.5999999999999,0.3489000000000001,-0.40613999999999995,0.7878933333333336,-0.0447466666666666
1974.7,5.961033333333335,0.08270999999999999,-872.2666666666664,1472.8000000000002,-0.07217999999999991,-0.00653999999999999,0.5002133333333334,-0.6197866666666667
1995.1000000000001,-2.8970333333333333,0.19050999999999998,-1044.5333333333333,-64.79999999999995,0.8638199999999999,0.4183800000000001,0.4276800000000003,0.12069333333333332
1024.5,12.758299999999998,0.13949,4642.933333333333,-800.8,0.45377999999999996,-0.6535799999999999,-0.5814933333333334,-0.6893333333333334
1260.7,2.366900000000001,0.25145,2598.133333333333,1520.2666666666669,-0.45414,-0.77142,0.09989333333333339,-0.10693333333333332
1007.5000000000001,4.303500000000001,0.07119,1710.666666666667,5771.466666666667,0.25290000000000024,0.18342000000000003,-0.005599999999999938,0.44336
2028.5,13.426833333333335,0.27801000000000003,3703.2000000000007,887.1999999999998,-0.23021999999999998,0.33414,0.3387199999999999,-0.39642666666666665
462.9,8.199700000000002,0.08361,-1644.5333333333333,253.0666666666666,-0.12797999999999998,0.033420000000000116,0.7581333333333333,-0.5658133333333334
2750.3,0.23403333333333443,0.28587,-1863.7333333333333,5545.333333333334,0.5796600000000002,0.027059999999999973,0.08677333333333337,-0.17978666666666665
1791.5000000000002,12.382633333333334,0.038450000000000005,3879.7333333333336,5236.000000000001,-0.81426,0.4901399999999999,-0.2959466666666667,0.13840000000000008
2611.3,9.268433333333334,0.23623000000000002,-766.6666666666665,5750.666666666668,-0.23958000000000002,0.0043800000000001615,-0.6309866666666667,0.3096000000000001
240.5,2.900500000000001,0.11529,5825.866666666667,5111.2,-0.06113999999999997,-0.49362,0.33264000000000005,-0.6940266666666667
2515.7000000000003,7.304233333333334,0.06997,4783.7333333333345,3620.0,0.2422200000000002,0.5403000000000001,-0.12826666666666664,-0.3279466666666666
462.7,9.112033333333335,0.13959000000000002,2175.2,-201.86666666666656,-0.83082,-0.62622,-0.5018133333333333,-0.6602133333333333
749.5,10.599366666666667,0.14105,-1957.6,2688.2666666666673,-0.55878,-0.8211,-0.07994666666666661,0.5744533333333333
2980.1000000000004,7.416166666666667,0.15700999999999998,2001.8666666666663,1086.666666666667,0.6865800000000001,-0.8475,0.7610133333333333,-0.18864000000000003
2741.9,-3.274233333333333,0.23376999999999998,3271.7333333333336,2054.666666666667,-0.86202,-0.20418000000000003,-0.006239999999999912,-0.5474666666666668
1091.5,9.667100000000001,0.16039,1108.0,1659.4666666666667,0.7044600000000002,0.89406,-0.24485333333333326,0.2607466666666667
2061.1000000000004,1.8517000000000001,0.21711,-864.8,-1192.8,-0.87654,-0.6336599999999999,0.22863999999999995,0.049760000000000026
2127.5,8.584566666666667,0.08083,2884.0,3962.9333333333343,-0.6279,-0.21917999999999993,0.7162133333333334,0.28656000000000015
130.70000000000002,4.616300000000001,0.28765,1669.6,3287.7333333333336,0.25866,-0.2469,0.09904000000000013,0.7226133333333333
2211.1,11.965566666666668,0.04179,494.13333333333367,3089.333333333333,0.22410000000000008,0.2229,0.7843733333333336,-0.1757333333333333
2144.7000000000003,15.332766666666668,0.06385,861.6000000000004,304.2666666666669,0.8236200000000001,-0.35405999999999993,-0.33904,-0.2112533333333334
1488.7,4.593300000000001,0.20989,-132.0,5349.0666666666675,-0.86946,0.6453000000000001,0.5731733333333335,0.25957333333333343
1798.9,16.355500000000003,0.056929999999999994,5220.000000000001,1602.4,-0.6847799999999999,-0.21065999999999996,0.1053333333333335,-0.5082133333333334
328.3,14.360633333333332,0.20873,2024.7999999999997,718.1333333333332,-0.7653,0.6138600000000002,0.5651733333333335,0.7558933333333335
165.9,-0.5172999999999996,0.18555000000000002,4854.666666666667,5208.266666666666,0.13254,0.5775000000000002,-0.2549866666666667,-0.6232
2979.7000000000003,-4.807566666666666,0.27479,-456.26666666666665,-544.2666666666667,0.15245999999999993,-0.86706,0.20218666666666674,0.7714666666666667
2833.5,12.782833333333333,0.26700999999999997,-412.5333333333333,2487.7333333333336,0.37482000000000004,-0.10697999999999996,-0.7272000000000001,0.04346666666666665
1807.5,7.9559,0.10421000000000001,-470.1333333333332,-418.9333333333334,-0.39149999999999996,0.5925000000000001,-0.3330666666666667,0.6302400000000001
1866.3,16.2635,0.07917,4518.133333333334,5570.933333333333,-0.78342,-0.78654,0.7481066666666667,-0.37424
2347.9,7.759633333333335,0.24871000000000001,137.8666666666668,-1448.2666666666664,0.4347000000000002,-0.37949999999999995,-0.04527999999999999,-0.52656
653.1,12.505299999999998,0.07899,5612.0,-961.8666666666666,-0.4947,0.3634200000000002,0.3288,-0.27802666666666664
2526.7000000000003,-2.8081,0.24157,1616.2666666666669,1094.666666666667,0.45966000000000007,-0.73686,-0.7378666666666667,0.46842666666666677
695.5,12.079033333333335,0.07989,2124.5333333333338,-40.799999999999955,-0.53322,-0.04145999999999994,-0.06853333333333333,0.3363733333333334
1208.3000000000002,11.413566666666668,0.28751,-345.33333333333326,1781.6,0.3946200000000001,0.8197800000000001,-0.20666666666666667,0.46405333333333343
2456.5000000000005,3.3881000000000014,0.07031,2126.133333333333,3335.2000000000007,0.45030000000000003,0.53706,0.49850666666666665,-0.15461333333333327
2382.9,1.443833333333334,0.29125,3381.6000000000004,-192.79999999999995,-0.4545,-0.16193999999999997,-0.08261333333333332,0.7778666666666669
1158.3,3.881833333333333,0.026629999999999997,2535.7333333333336,3997.6000000000004,-0.7995,-0.030299999999999994,-0.26671999999999996,0.4924266666666668
1231.1,9.8603,0.11037,5584.8,2194.9333333333334,-0.13685999999999987,-0.58074,-0.5682666666666667,0.6416533333333334
657.3000000000001,-0.07569999999999943,0.05461,-616.2666666666667,2740.5333333333338,-0.41261999999999993,0.40146000000000026,0.16336000000000017,-0.11162666666666665
1053.3000000000002,16.978033333333332,0.013170000000000003,995.4666666666667,3064.2666666666664,0.4912200000000001,0.5538600000000001,0.3307199999999999,-0.17466666666666664
1197.3,7.4284333333333326,0.09365000000000001,3012.0,-959.2,-0.24905999999999995,-0.3906599999999999,0.6238400000000002,-0.6978666666666666
2736.7,1.7382333333333344,0.09253,4961.333333333334,3696.8,0.6739800000000001,-0.36654,-0.2712,0.5758400000000001
2452.1,12.9423,0.17689,1617.8666666666668,5036.000000000001,0.13914000000000015,-0.52566,0.43301333333333347,0.16058666666666677
2584.7000000000003,-2.7053666666666665,0.24063,4049.866666666667,5939.466666666667,0.5109,-0.87882,-0.0176533333333333,-0.04197333333333331
1829.8999999999999,2.5769666666666673,0.23685,-1830.6666666666667,4663.733333333334,0.03966000000000003,0.15522000000000002,0.19578666666666678,-0.6614933333333334
1227.1000000000001,14.66576666666667,0.15297,-1983.7333333333333,-1488.8,-0.60126,0.20418000000000014,0.6398400000000002,-0.5832
1757.9000000000003,12.884033333333335,0.07371,4102.666666666667,5738.933333333333,-0.3480599999999999,-0.15449999999999997,0.5296533333333335,-0.6508266666666667
2575.5,3.4448333333333334,0.23076999999999998,-1045.0666666666666,2007.7333333333336,0.8131800000000001,-0.63966,-0.39557333333333333,0.5514133333333333
839.9000000000001,5.553166666666668,0.21107,1982.666666666667,4772.0,-0.13422,-0.4203,-0.7526933333333333,-0.38032
1366.7,7.995766666666668,0.21103,1041.3333333333335,-1799.7333333333333,-0.35897999999999997,-0.45354,0.26938666666666666,-0.29125333333333336
114.10000000000001,-0.46516666666666584,0.10219,-605.0666666666666,-236.5333333333333,-0.47706,0.28314000000000006,0.7209066666666668,0.22170666666666672
