vel_sound,rho,alpha,mach,rpm,cp,ct,flap
333.28467,0.898045,18.235333,0.12057,1487,0.51375,0.75015,12.413
327.37133,1.221205,11.387333,0.19533,4422.6,0.73105,1.30565,14.331
338.734,1.212475,5.642,0.05053,1100.2,1.28695,0.48845,11.927
331.562,1.282165,2.51,0.07219,1658.6,0.11975,0.28005,26.427
341.926,0.992815,2.6113333,0.27109,1273.8,0.14145,1.34945,24.795
325.30467,1.093885,4.406,0.21707,644.2,0.26285,0.48615,29.871
337.80067,0.954595,4.7006667,0.17433,3499.4,0.75505,0.25705,8.995
330.73533,0.877735,14.034,0.09883,2183.8,0.48465,0.12745,18.175
336.56067,1.013515,11.588667,0.25623,574.2,1.05125,0.31375,28.447
333.414,1.008115,2.3006667,0.23691,2536.6,1.13415,1.18195,21.095
344.73267,1.297075,8.122,0.20773,5693.8,0.70985,0.32995,11.397
337.942,1.248835,2.018,0.28767,2571.4,0.09065,1.05025,4.615
333.42733,1.227595,10.914,0.04459,1633,1.09185,1.14285,29.453
343.34333,1.209175,9.5513333,0.21991,3694.6,0.24525,0.87855,17.177
336.86733,1.284445,1.59,0.06211,983.4,0.65855,1.36815,3.399
344.814,1.118365,9.0886667,0.07089,1186.6,0.79515,0.83315,25.701
325.982,1.274185,16.196667,0.07023,1246.6,0.06615,0.69235,22.019
333.774,0.998275,1.4046667,0.11921,1447.4,0.68275,0.69515,23.537
328.93,0.918865,2.818,0.25125,2942.6,1.41125,0.46535,4.763
343.93667,1.093525,6.99,0.28481,791.8,0.07665,0.21395,4.663
326.474,1.047925,10.534,0.16043,2209.8,0.73175,0.00695,3.435
326.21933,0.974845,11.479333,0.19595,331,1.49745,1.45245,28.271
337.23933,0.947155,5.0766667,0.25165,1123.4,0.25805,1.43635,2.017
343.634,1.261705,0.88333333,0.06755,3829.8,0.05385,0.75115,2.617
341.07,1.208725,6.954,0.05295,3091.8,0.08735,0.90775,14.697
334.59133,1.242475,1.854,0.18853,84.6,0.84725,0.17205,15.555
327.37933,1.119985,10.39,0.15367,4173.8,0.97615,1.15845,4.211
333.17267,1.195015,10.57,0.20745,4661.8,0.34885,0.54205,13.665
327.86733,1.095025,3.638,0.04799,1212.2,1.38525,0.33935,4.861
334.18467,0.864505,3.8513333,0.15405,4746.2,0.33665,0.52425,23.467
325.43933,1.275205,6.2606667,0.09047,566.2,0.38445,1.49015,19.825
327.20067,1.228705,3.2686667,0.06261,2438.2,1.27405,0.72565,17.203
337.358,1.026505,15.878,0.12435,2073,1.25665,1.25565,8.631
331.32733,1.056025,4.898,0.02953,595.4,0.79015,0.02705,3.511
340.10333,1.080805,17.983333,0.10765,5805.4,0.58425,0.10575,4.597
343.266,1.124665,14.964667,0.08563,2619.4,1.23985,0.95925,8.973
329.84333,1.166485,6.0486667,0.20913,1450.2,1.06215,1.47715,23.449
328.12333,1.193005,12.479333,0.00809,3103.8,1.21205,0.23935,27.053
330.73267,1.036885,1.5393333,0.15717,5262.2,0.96175,1.39445,17.751
334.64467,1.279465,13.260667,0.19105,3859,1.01365,0.84085,11.243
330.09933,0.873445,8.0926667,0.13161,5093.8,0.24655,1.25385,27.281
332.922,0.917485,10.092667,0.27057,4373.4,0.80815,0.14795,27.143
325.70733,1.055365,11.248667,0.10579,5723.8,0.06805,0.00065,13.275
344.85533,1.060885,1.6473333,0.26843,2721.8,1.14545,0.15415,26.053
343.29533,1.012255,7.5886667,0.05593,3452.2,1.16745,0.76165,19.259
342.03267,0.891265,16.563333,0.15091,2658.6,0.32075,0.22205,14.177
332.666,1.298215,19.420667,0.12029,3568.6,0.41945,0.58405,14.621
342.81133,0.895555,2.402,0.03049,4219.4,0.55495,1.22195,27.461
325.26867,1.234975,5.4726667,0.05479,3528.6,1.26285,0.91405,19.047
341.214,1.249225,12.179333,0.03183,2903.4,1.35345,0.34415,9.967
337.11533,0.852745,12.222,0.00961,895.4,1.18365,1.23045,3.559
338.25667,0.942025,18.440667,0.08573,1764.6,0.60555,1.21705,1.949
329.84867,0.913885,2.5126667,0.22017,505,1.14625,1.08385,17.499
331.51,1.049095,2.414,0.07875,4099.8,0.75055,1.10475,26.917
332.75133,1.069675,8.3473333,0.28531,2424.6,0.39165,1.44895,16.123
338.11,1.066855,11.715333,0.12429,3941.8,1.22235,0.48395,1.167
338.98333,1.050175,10.618,0.20715,3856.2,0.22675,0.40055,23.833
335.18867,1.135675,11.164667,0.26509,2099.8,0.99035,0.79555,17.171
329.85667,1.054675,4.8686667,0.07759,5979,0.32885,0.78585,26.539
333.50867,1.047325,14.974,0.28027,3179.8,0.99745,0.14415,9.237
334.21533,1.031695,18.686,0.02613,1256.2,0.30255,0.61105,7.275
340.914,1.016335,18.435333,0.19205,2902.6,1.35405,0.34655,13.223
342.65267,1.169425,19.827333,0.12077,4714.2,1.46895,0.13185,19.601
342.23533,0.972025,18.308667,0.08261,3308.2,0.16805,1.47425,9.925
344.49933,0.911365,14.248667,0.22111,3270.2,0.88505,1.08585,8.809
340.68867,1.298065,9.2726667,0.02439,1591.4,1.41155,1.23015,22.937
326.05,1.105825,10.182,0.24593,1855,0.67605,0.12005,24.951
342.64867,0.896905,17.57,0.17623,4097,1.30755,0.78755,7.223
344.27933,1.171795,12.288667,0.12771,1586.6,0.35085,1.01045,10.309
327.274,1.159465,15.988667,0.19263,923,1.40455,0.66225,27.471
333.062,1.043305,11.100667,0.18231,2361.8,0.51735,0.54335,10.445
339.606,1.229305,9.4753333,0.08631,1593.8,0.90215,1.49105,15.973
343.73667,1.083745,12.366,0.10141,2667,0.49455,0.07035,25.087
339.52867,0.892255,16.258,0.07149,2236.2,1.22445,0.86285,3.851
332.55933,1.263085,5.9473333,0.15907,536.2,0.29005,0.53335,21.957
339.37933,0.887455,4.026,0.26817,5355.4,0.47845,1.40815,7.207
325.59667,1.072285,10.674,0.24869,5017.8,0.82205,0.38225,4.555
332.83133,1.041955,5.1913333,0.14831,3183.4,0.69875,0.63205,26.559
341.73,0.871285,16.859333,0.11037,718.2,0.92355,0.48025,14.197
327.76067,1.049275,5.4913333,0.10737,4898.2,0.21605,1.45905,23.863
339.43133,1.072675,15.726,0.23857,1522.6,0.58845,0.24425,6.695
329.38867,1.164715,17.198,0.15327,1303.4,1.34625,1.36575,16.485
329.366,1.093465,0.79266667,0.14457,5721.8,1.20005,0.43895,22.237
327.322,1.232095,8.2966667,0.01897,2617.8,0.50915,0.78975,26.299
328.65933,1.285735,4.278,0.06421,4539.8,0.71535,0.19745,23.967
343.86867,1.243825,11.080667,0.05043,1006.2,1.37625,1.32105,1.509
341.24467,1.197595,5.3766667,0.10227,1049.8,1.14475,0.46105,27.507
327.55,1.089115,2.63,0.27669,815,1.22765,0.67665,20.641
337.19933,1.037875,3.2446667,0.07779,1238.2,1.12605,0.45745,10.789
335.07933,0.940015,5.6766667,0.14447,196.6,1.19075,0.59735,20.409
325.84467,1.229695,10.262,0.16451,1811,0.05265,0.05585,28.483
344.29267,1.095265,11.91,0.22061,3175,0.83385,0.19085,5.379
337.70467,1.045015,2.4126667,0.23001,2666.6,0.90085,0.64745,2.871
344.97533,1.224955,0.91666667,0.13335,3911.8,1.06195,1.46035,21.269
344.15267,0.983035,1.5113333,0.11281,3760.2,0.90185,0.39135,1.749
338.65933,1.158565,6.8913333,0.09693,3422.2,0.31315,0.83385,10.385
336.954,1.255225,16.636667,0.11849,5903.4,1.01165,1.23005,26.251
334.71667,0.935965,10.05,0.23297,5242.6,0.97815,1.41285,4.247
331.48467,1.148545,19.619333,0.05605,271.4,0.46765,0.12785,13.901
334.594,1.053085,19.155333,0.09609,1659.4,1.48955,0.09735,7.333
340.526,0.901465,6.9966667,0.23471,4957.4,1.41205,1.46385,28.685
334.62467,1.276405,9.4073333,0.19291,1279.8,1.25025,0.57535,19.291
335.306,1.154005,10.483333,0.23983,4625,0.03115,0.93245,20.909
335.45267,1.282075,10.996667,0.21485,4615,0.19575,0.01645,13.851
337.14733,1.211335,4.45,0.14887,181.4,0.70585,0.58315,15.479
334.93,1.231285,18.208667,0.22773,99,0.62085,0.22385,5.723
333.758,0.944005,13.707333,0.29317,1702.6,0.80695,0.07795,11.151
342.72733,0.975115,4.7233333,0.09155,2555,0.10435,0.61125,21.629
336.162,1.255015,2.022,0.21483,5491.8,1.25445,0.76875,1.221
328.65,0.863545,16.872667,0.17943,5979.4,0.59295,1.43375,11.141
344.46333,0.869245,10.692667,0.21147,2386.2,0.10555,0.97805,19.535
342.566,0.939295,0.642,0.29659,4974.2,0.76435,0.03825,0.653
331.786,0.936265,1.8033333,0.27783,691.8,0.07115,0.45545,2.739
334.07267,1.074265,17.338,0.10923,5049.4,1.47105,0.90765,4.707
338.33533,1.153615,17.364667,0.17275,3346.2,0.85615,0.44575,29.535
344.73933,1.164745,5.602,0.21807,2214.2,1.39265,0.51955,9.507
336.05933,1.149115,6.942,0.20285,3905.8,1.24355,0.29045,6.777
342.77933,1.191475,14.683333,0.20165,596.6,1.29115,1.27955,11.495
332.926,1.001035,1.65,0.04803,5961,0.70365,1.29215,1.365
343.474,1.190515,17.448667,0.00047,5091.8,0.14785,0.66835,4.849
325.806,1.281265,3.9193333,0.00069,3664.2,0.37445,0.72365,18.187
343.42067,1.220875,11.188667,0.27257,671.4,0.54885,0.24665,6.589
332.24867,1.053775,8.8286667,0.15257,3032.6,1.05585,1.43215,29.761
343.826,0.851815,6.1873333,0.28227,3550.6,0.15805,0.63435,1.773
344.51,0.865645,9.1206667,0.01789,2467.8,0.14655,1.12525,4.269
342.38733,1.193635,11.928667,0.21819,3608.6,0.39885,0.07605,0.751
339.73267,1.224805,1.9033333,0.25841,5478.2,0.96035,0.25525,0.755
330.24867,1.151365,14.266,0.20221,2845.8,0.21535,0.39195,18.533
333.06067,1.234495,6.5793333,0.00105,5569.4,0.64415,0.30525,11.909
336.45133,0.898405,6.2153333,0.20409,5387,1.06895,0.74175,1.385
338.71667,1.076185,10.37,0.16665,1022.6,0.94235,1.13945,11.767
338.926,0.954025,8.05,0.19381,5854.6,0.03475,0.10245,18.999
337.85533,1.272565,16.040667,0.15243,3897,0.46545,0.07095,28.319
328.34067,1.066975,3.4046667,0.09439,2897,0.79345,0.61145,20.051
329.786,1.190395,1.6806667,0.17721,405,0.16085,1.17665,6.767
334.39133,1.005145,14.499333,0.03473,1497.4,0.81265,1.38975,19.333
327.09267,1.046005,10.616667,0.06627,5517.8,0.96005,0.92635,1.017
333.05933,0.871135,11.342,0.28021,5840.2,0.86575,0.38745,8.033
339.12467,1.276615,7.8006667,0.14305,4153.8,0.29795,1.25905,15.503
337.37533,1.229065,16.451333,0.20827,3245,0.95965,0.88255,24.019
341.502,0.908605,19.335333,0.19399,3808.2,0.02105,1.24315,16.963
339.11133,1.056625,0.043333333,0.13715,3595,1.38515,0.14625,21.105
341.63267,0.987835,5.306,0.18051,5279.4,0.24625,0.75935,6.403
334.23533,1.011835,6.5606667,0.07785,864.6,0.81955,0.98575,11.019
329.33267,0.913165,18.844667,0.15641,808.6,0.17985,0.43825,4.557
333.38067,1.190755,1.0486667,0.03765,4527.8,0.35005,0.85515,22.957
344.71267,1.095865,4.182,0.07743,2786.6,0.32005,0.41295,25.315
325.90733,1.061095,4.1273333,0.15147,2326.6,0.09595,1.17075,5.211
333.302,0.978865,2.982,0.16057,632.6,0.78185,0.57045,11.377
338.218,0.971905,11.442,0.29133,4121.8,0.43435,0.28455,14.943
341.098,1.216825,11.814,0.17317,5423,1.01025,0.20705,8.055
333.96867,1.022605,9.334,0.08699,3333.4,1.45185,0.48125,1.735
332.35267,1.003885,0.73533333,0.28053,165,1.26995,0.36545,26.729
333.49,0.999475,13.902,0.24747,1630.2,0.22815,0.74865,23.651
336.57933,1.065835,13.227333,0.22153,523.8,1.23925,0.26715,5.487
344.18467,1.250335,1.7353333,0.07111,1215,0.55245,0.26645,25.075
342.494,1.056235,11.099333,0.10783,3513,0.75575,0.24125,6.909
328.546,1.235845,17.088667,0.08343,4404.2,1.43665,1.23565,16.971
333.66067,1.184335,19.506,0.00933,4875,0.05195,1.43965,19.583
329.18867,1.186255,5.6513333,0.24211,3755.8,0.31745,1.04685,0.763
339.74067,1.174135,12.494,0.01145,504.6,0.19565,0.90125,25.425
327.66067,1.155835,2.254,0.10577,5150.2,1.04165,0.22425,13.431
333.12333,1.022035,11.934,0.06057,4642.2,0.78765,0.64155,4.179
327.038,1.073605,14.386,0.02271,5255.8,1.13325,1.40705,2.285
326.31267,1.162615,13.488667,0.02643,1419.8,0.31885,1.42145,20.787
344.50733,1.192555,10.748667,0.14793,3590.6,1.40065,1.19795,0.937
341.18733,0.950965,17.867333,0.03799,2700.2,1.19915,0.07635,12.563
326.198,1.122895,4.7366667,0.16845,1307.8,0.49685,1.28225,26.489
332.59667,1.263205,5.7953333,0.02885,5363,0.69425,1.35725,12.191
328.92067,1.163755,1.69,0.08679,203.8,1.37085,1.20795,18.517
338.558,1.188685,2.782,0.23031,4841.8,0.09395,1.04265,18.461
328.866,1.039075,19.884667,0.08721,4346.2,1.31825,1.17685,3.667
339.138,0.874015,13.183333,0.02929,1624.6,1.31255,1.28235,13.111
330.19533,0.898735,9.046,0.18011,3435.4,1.13695,0.87715,24.905
342.422,1.284655,9.5846667,0.12881,655,1.41015,0.24025,22.183
333.80467,1.282765,17.534,0.15191,3551,0.32195,0.68855,2.221
342.60333,0.955585,5.9033333,0.24529,3065.8,0.76895,0.51945,1.961
341.49267,1.262605,19.032667,0.02751,1681.4,1.17535,0.09885,24.843
333.33533,1.022155,10.963333,0.19861,193.8,0.56195,0.69485,6.257
338.24067,1.205905,4.2993333,0.27209,5822.6,0.86405,0.83555,3.067
341.09267,1.012405,19.743333,0.23613,2579,0.27985,1.32355,10.739
344.01,0.980035,18.524667,0.13959,5727.8,0.13565,0.89605,20.681
336.51,1.190545,3.8046667,0.07505,3814.2,0.87655,1.24325,2.469
342.43933,1.123825,5.6633333,0.25403,5301.4,0.78145,0.86795,15.301
342.55933,1.094065,6.138,0.24759,4531.4,1.10575,0.29735,16.857
337.28467,1.228285,11.194,0.24517,745.4,0.36255,0.61155,29.585
342.594,1.145485,11.887333,0.02687,231.4,1.14225,1.48235,26.855
339.01267,0.870835,10.859333,0.12821,4470.2,0.83285,1.07395,9.905
326.49667,1.189825,15.248667,0.06837,3956.2,1.02575,0.80795,24.971
328.474,1.259635,4.498,0.07799,920.2,1.36295,0.52935,14.909
341.84733,0.887695,16.380667,0.29211,2910.2,0.61105,0.59885,10.623
335.70333,0.986035,5.7753333,0.18435,3918.6,0.36505,1.00695,6.541
341.79267,1.010335,7.142,0.08473,1643.8,0.08495,0.18015,29.187
330.65533,1.162945,15.148667,0.29813,157,0.51145,0.88185,24.377
340.16733,0.968095,6.1566667,0.05029,721,0.01755,1.27795,26.389
342.194,0.900355,2.4793333,0.25547,1391.4,0.92755,0.94675,16.245
327.88867,0.850345,17.564667,0.22075,1798.2,1.45965,0.19095,18.787
335.738,0.937945,19.672667,0.05311,4635,0.99975,0.06465,1.869
343.46067,0.881275,6.666,0.10785,283,1.28595,0.64565,7.933
341.414,1.028575,7.6286667,0.11779,5934.6,0.31505,0.17035,25.537
330.93133,1.154065,8.8246667,0.27245,1047.8,1.01705,0.04295,20.169
335.36867,1.199215,1.8113333,0.05373,269.4,1.41905,0.62105,19.391
342.09,1.214395,0.41533333,0.17375,4508.2,1.17605,0.38535,9.239
330.12067,1.071625,1.138,0.14647,1252.2,0.58765,0.05625,10.019
342.722,1.288015,10.067333,0.08963,4326.2,0.24205,1.21165,11.715
335.834,0.853405,9.9753333,0.09887,3871,1.06705,1.40185,23.543
340.97133,0.920995,18.043333,0.23623,278.6,0.58595,0.43525,2.353
338.278,1.142935,19.620667,0.06331,4435.8,0.90405,0.42185,5.967
333.83667,1.091035,19.220667,0.28617,2689.8,0.57405,0.82985,2.273
336.826,1.035865,5.2833333,0.21655,2122.2,0.66625,0.22115,1.063
341.82733,1.027045,17.231333,0.07693,2425,0.39635,0.28325,22.623
333.082,1.217035,14.807333,0.24219,2541.4,0.48645,0.38185,15.127
343.83667,0.987025,0.47533333,0.18485,4231.8,1.40125,0.28795,2.317
326.57,0.978595,5.3886667,0.12249,2586.2,1.13235,1.07365,9.573
341.082,1.129765,5.0606667,0.17749,4585.8,0.12135,0.31325,3.793
335.85667,0.976825,14.304667,0.24989,4837,0.70425,0.55335,7.533
342.99133,1.132705,13.768667,0.00183,4295.8,0.75065,0.98545,29.153
334.72333,0.968185,7.7233333,0.17553,3504.6,0.27925,0.02285,27.341
334.54333,0.941095,17.771333,0.12495,1167.4,0.21455,1.43005,14.485
331.042,0.873415,11.323333,0.05111,5047.4,1.21555,0.08195,6.701
333.64467,0.934135,12.506,0.14845,4734.2,1.36245,0.83285,18.381
336.10733,1.229875,15.998,0.20417,186.2,1.15525,1.45635,24.615
336.18467,1.271395,8.6286667,0.29073,2542.2,1.45665,1.38185,4.651
327.386,1.293715,5.3486667,0.01983,1779.8,0.21715,1.15685,26.249
335.26867,1.287565,9.5633333,0.28239,5993.4,0.12295,0.08145,5.227
338.91933,0.949165,7.6046667,0.29061,2313.4,0.11265,0.67445,1.969
339.19133,1.161085,9.2953333,0.29583,5182.2,0.11385,0.08915,5.343
341.12467,1.217515,19.779333,0.13951,4388.2,0.61845,0.85775,6.441
329.95933,0.990415,5.1513333,0.08711,5773.4,0.33855,0.04985,18.103
