Wing_CD_Distribution,,,,,,,,,,,,,,,,,,,,,
-0.01859,-0.07259,0.1148,0.26426,0.34251,0.43074,0.1161,0.17293,0.16985,0.11477,0.15254,-0.00905,-0.00929,0.0036,0.00923,0.01466,0.02679,0.02966,0.03259,0.03575,0.04097,0.04304
0.80822,0.65041,1.68943,14.18833,16.03571,10.51077,0.53362,2.19826,2.76833,0.04125,0.033,0.02306,0.05727,0.09645,0.04834,0.05189,0.08528,0.08464,0.09043,0.08687,0.09007,0.07824
0.05841,0.00227,0.14359,0.26697,0.28394,0.27499,0.03441,0.04688,0.05203,0.13083,0.15284,0.0359,0.03177,0.04152,0.03949,0.04383,0.05822,0.05943,0.06359,0.06528,0.07161,0.07066
0.31458,-0.17762,-0.06977,9.62739,13.54775,9.89364,-1.38374,-0.47427,-0.24537,-0.11364,0.05811,-0.02782,-0.02102,0.00602,-0.00894,-0.00175,0.01348,0.01606,0.0182,0.02006,0.02389,0.0251
0.07399,0.07323,0.10932,0.17562,0.1761,0.1639,0.05711,0.05508,0.05243,0.10977,0.11403,0.09566,0.08954,0.09309,0.08567,0.08851,0.10216,0.1016,0.10844,0.1082,0.11602,0.11071
-0.33453,-0.69482,-0.90071,4.44405,7.47159,7.1713,-0.86297,-0.14911,-0.09868,-0.12121,0.12338,-0.04051,-0.0275,0.01049,0.00812,0.02268,0.04423,0.05243,0.05943,0.06614,0.07655,0.08025
0.09804,0.06801,0.06838,0.40441,0.40815,0.31422,-0.131,-0.10666,-0.10821,0.05458,0.06747,0.06388,0.0622,0.06676,0.05307,0.05491,0.06548,0.06428,0.06808,0.06707,0.07161,0.06772
-0.02345,-0.14739,-0.02232,1.0058,1.62177,1.66378,-0.14813,0.03901,0.11289,0.07505,0.17146,0.03114,0.03137,0.05165,0.04977,0.05897,0.07953,0.08389,0.09111,0.095,0.10555,0.10532
0.3976,0.13912,0.68467,8.57183,10.6216,8.16251,-0.4506,0.36444,0.48355,-0.02454,0.05056,0.00332,0.02683,0.05026,0.02272,0.02609,0.0456,0.04542,0.0477,0.04628,0.04901,0.0446
1.11945,0.79164,1.19149,10.80203,11.38953,6.10479,2.59564,4.1688,5.34076,-0.05816,-0.03063,0.02276,0.0721,0.11766,0.06714,0.07186,0.10828,0.10659,0.11395,0.10818,0.11165,0.09587
0.48339,0.25393,0.80299,8.5917,10.30833,7.09239,0.02423,0.95726,0.92317,0.01986,0.03391,0.01049,0.03278,0.05613,0.02725,0.03025,0.05057,0.04989,0.05222,0.05004,0.05269,0.04739
-0.23199,-0.3552,-0.3352,1.33727,2.84529,2.56947,-0.36653,0.16399,0.32871,-0.09664,0.05455,-0.04891,-0.04343,-0.02261,-0.01136,-0.00233,0.00764,0.0136,0.01748,0.02273,0.02886,0.0336
0.00378,-0.02914,0.09516,0.50393,0.57796,0.48473,-0.1094,-0.08276,-0.06883,0.08728,0.11994,0.02626,0.02436,0.0345,0.02809,0.03201,0.04481,0.04558,0.04847,0.04947,0.05422,0.05335
-0.04207,-0.05865,0.15593,0.14084,0.12953,0.1291,0.12659,0.1307,0.1407,0.1515,0.17097,-0.01001,-0.01164,-0.00014,0.00507,0.00943,0.02065,0.02271,0.02438,0.02688,0.03088,0.03279
0.37436,-0.04586,0.11088,4.94658,6.18951,4.58275,-0.78518,-0.45109,-0.40296,0.05167,0.22181,0.06821,0.07222,0.10784,0.06853,0.07801,0.11228,0.11355,0.11935,0.11852,0.12733,0.12056
0.69556,0.47364,1.11632,11.51669,14.04063,9.44166,2.68089,4.0689,3.3787,0.53559,0.00283,0.00417,-0.00577,0.00274,0.00179,0.00409,0.01353,0.01521,0.01787,0.01768,0.02001,0.0181
-0.11967,-0.29365,-0.40011,1.68668,3.68751,3.66206,-0.8699,-0.14268,0.05064,-0.09822,0.01082,-0.03175,-0.02743,-0.01283,-0.00904,-0.00354,0.00299,0.0065,0.00878,0.01187,0.01567,0.01891
0.14888,-0.01068,0.03942,2.4288,3.16062,2.48737,-0.51976,-0.26067,-0.22002,0.0324,0.11808,0.0629,0.06547,0.08461,0.05741,0.06236,0.08382,0.0835,0.08784,0.08678,0.09325,0.08835
-0.01398,-0.01572,0.06032,0.09027,0.08629,0.07627,0.03202,0.02813,0.0298,0.057,0.06639,0.00527,0.00392,0.00834,0.00876,0.01058,0.01596,0.01661,0.01781,0.01884,0.02122,0.02217
-0.02952,-0.16501,-0.00492,1.48026,2.02254,2.05753,-0.33257,-0.14757,-0.12556,0.03299,0.11718,-0.01351,-0.00935,0.00748,0.0032,0.00886,0.02196,0.02435,0.02677,0.02922,0.03386,0.03566
-0.13227,-0.43745,-0.57546,2.60404,5.20181,5.52127,-1.07622,-0.17713,0.08402,-0.10392,0.07815,0.00311,0.00959,0.03854,0.03733,0.04903,0.06803,0.07487,0.08237,0.08762,0.09859,0.09907
-0.09743,-0.18771,-0.05054,1.35005,1.96687,1.80925,-0.3199,-0.13452,-0.08773,0.03187,0.11905,-0.00993,-0.00683,0.01058,0.00731,0.01356,0.02728,0.03005,0.03294,0.03566,0.04097,0.04273
-0.14848,-0.15039,-0.17371,1.89714,3.11265,2.70683,-0.65611,-0.29991,-0.18872,-0.0108,0.07576,0.04318,0.04574,0.06354,0.04653,0.05206,0.06926,0.07042,0.07496,0.07533,0.08206,0.07926
0.06407,-0.06823,0.21356,2.74817,3.30347,2.51648,-0.38252,-0.14624,-0.09381,0.00667,0.11129,0.01117,0.01234,0.02813,0.01198,0.01539,0.03021,0.03053,0.03217,0.03253,0.03574,0.03499
0.49009,0.29005,0.34253,6.6433,9.04714,5.52203,1.88555,2.46291,1.80993,0.17549,-0.00583,-0.00105,0.00417,0.0145,0.00508,0.00694,0.01651,0.01713,0.01942,0.01908,0.02144,0.02005
0.46199,-0.05506,-0.01323,6.42753,8.40812,6.38202,-1.00636,-0.47879,-0.36241,-0.03598,0.18182,0.06444,0.073,0.11202,0.06938,0.07913,0.11372,0.11525,0.1213,0.12031,0.12925,0.12189
2.30463,1.46734,2.44476,14.23512,12.64326,9.78562,3.86288,5.30617,7.08756,-0.0314,-0.01952,0.00308,0.03879,0.09085,0.03527,0.04275,0.08672,0.08619,0.09226,0.08736,0.09339,0.08203
0.63341,0.27616,0.3906,5.49304,6.26463,4.27223,-0.53743,-0.01465,0.06408,0.04894,0.14333,0.08747,0.12007,0.15003,0.09191,0.0964,0.1319,0.12943,0.13661,0.13242,0.14016,0.12889
-0.00566,-0.0801,0.06762,2.7162,3.71054,2.84746,-0.44915,-0.15483,-0.08624,-0.0188,0.04172,-0.01663,-0.01351,-0.00454,-0.00764,-0.00524,-0.00012,0.00081,0.00125,0.00221,0.00358,0.00504
0.01194,-0.02899,0.01694,0.77545,1.05264,0.88795,-0.22398,-0.10909,-0.08255,0.01325,0.04702,0.01152,0.01171,0.01864,0.01178,0.01383,0.02107,0.0213,0.02264,0.02309,0.02572,0.02594
0.3916,0.37346,0.76956,4.85963,5.42134,3.76946,1.14629,1.89783,1.73111,0.17474,-0.0169,0.00421,-0.0047,-0.00521,-0.00056,-0.00035,0.00067,0.00154,0.00231,0.00256,0.00331,0.00339
0.07696,0.01649,0.14423,0.24919,0.24931,0.22787,0.03078,0.03413,0.03886,0.12876,0.14696,0.04043,0.03595,0.04478,0.04187,0.04585,0.05985,0.06073,0.06483,0.0662,0.07236,0.07104
0.23421,-0.01454,0.35489,3.01888,3.38558,2.46685,-0.4802,-0.34144,-0.35504,0.15483,0.26388,0.04559,0.05875,0.08633,0.05488,0.06255,0.09393,0.09518,0.10053,0.10108,0.10941,0.10472
-0.00564,-0.04125,0.04179,1.00246,1.27311,0.99715,-0.27273,-0.16422,-0.12865,0.03205,0.0837,0.02375,0.02397,0.03456,0.02349,0.02679,0.03858,0.03879,0.04096,0.04124,0.04503,0.04393
0.87076,0.34791,0.8697,12.13671,14.91357,10.36435,-0.77043,0.29903,0.52218,-0.05125,0.10652,0.03115,0.07257,0.1117,0.05784,0.0632,0.09752,0.09659,0.10203,0.09877,0.10398,0.09429
-0.13434,-0.30467,-0.18235,2.10084,3.14403,3.4914,-0.44797,-0.10223,-0.10084,-0.01296,0.10265,-0.03799,-0.02951,-0.00886,-0.00897,-0.00175,0.01071,0.01458,0.0173,0.0209,0.02569,0.0289
-0.00593,-0.05462,0.13392,0.53219,0.5511,0.46392,-0.11167,-0.088,-0.08234,0.09513,0.13108,0.00121,0.00091,0.01158,0.0076,0.01096,0.02193,0.02279,0.02406,0.02541,0.02877,0.02978
-0.19588,-0.37476,-0.33878,1.63287,3.06025,2.87637,-0.2139,0.21063,0.23649,-0.09789,0.04895,-0.07271,-0.05908,-0.03946,-0.02862,-0.02136,-0.01499,-0.01027,-0.00819,-0.00422,-0.00113,0.00329
0.20285,0.16978,0.24078,2.97145,3.81448,2.55256,1.089,1.40463,1.14152,0.08718,-0.00894,-0.00448,-0.00258,-0.00121,-9.00E-05,0.00026,0.00176,0.00218,0.0028,0.0029,0.0036,0.00372
0.70947,0.56965,0.88931,6.29473,5.94571,4.68026,1.77187,2.72537,3.37804,-0.0275,-0.00808,0.00413,0.03782,0.06962,0.03416,0.03831,0.06339,0.06177,0.06506,0.06137,0.06519,0.0579
0.00189,0.00129,0.00814,0.00763,0.00721,0.00743,0.00781,0.0082,0.00871,0.00935,0.01036,0.00451,0.00385,0.0042,0.00404,0.00426,0.00517,0.00521,0.00559,0.00586,0.00664,0.0073
-0.0131,-0.01899,0.04638,0.04326,0.03957,0.03962,0.03646,0.03791,0.04105,0.04625,0.05275,-0.00318,-0.00364,-6.00E-05,0.00149,0.00283,0.00626,0.0069,0.00744,0.00838,0.00987,0.01118
-0.05055,-0.07522,0.15795,0.22908,0.22395,0.20588,0.07198,0.07124,0.08032,0.1445,0.17149,-0.01723,-0.01713,-0.00446,-0.00039,0.00412,0.01535,0.01745,0.01881,0.02134,0.02505,0.0273
0.30789,0.20564,0.69405,9.23033,11.28872,8.28468,-0.33367,0.57873,0.6938,-0.02179,0.06437,0.02214,0.0535,0.08339,0.04316,0.04707,0.07361,0.07263,0.07632,0.07341,0.07722,0.06958
0.01081,-0.09445,0.1449,2.67826,3.30018,2.63202,-0.44777,-0.2221,-0.16707,0.01121,0.12274,0.01152,0.01377,0.03212,0.0159,0.02057,0.0372,0.03774,0.03958,0.03997,0.04394,0.04302
0.28198,0.04468,0.32954,8.04083,10.43899,7.63583,-0.50501,0.28468,0.36492,-0.0338,0.04177,0.00502,0.02554,0.04685,0.02005,0.02371,0.04231,0.04265,0.04538,0.04471,0.04818,0.04487
0.63833,0.33776,0.41512,5.03452,5.70198,3.62895,-0.16271,0.41378,0.49995,0.02281,0.0931,0.08063,0.11239,0.13936,0.0852,0.08835,0.11971,0.11615,0.12176,0.11653,0.12222,0.11046
0.01077,-0.20063,-0.02775,2.57476,3.50808,3.33832,-0.50191,-0.23916,-0.19817,0.00516,0.12444,-0.01598,-0.01036,0.01066,0.00287,0.0094,0.02479,0.02739,0.02994,0.03241,0.03737,0.03901
0.90747,0.82358,1.53043,15.93508,18.5721,11.17772,4.6449,6.64747,4.99641,0.87777,-0.04266,-0.02347,0.00042,0.03769,0.02314,0.03107,0.059,0.0614,0.06772,0.06471,0.06837,0.05826
0.12719,0.0587,0.10904,2.34124,2.84019,2.05461,-0.328,-0.06616,-0.05431,0.02728,0.08943,0.06438,0.06738,0.08336,0.05403,0.05719,0.0766,0.07485,0.07825,0.07605,0.08098,0.07554
0.02643,-0.05155,0.20858,0.79261,0.8415,0.69335,-0.11849,-0.10136,-0.10103,0.16501,0.218,0.02258,0.01981,0.03721,0.02968,0.03587,0.05587,0.05748,0.06101,0.06295,0.06948,0.0688
0.01309,0.00533,0.07969,0.14482,0.17604,0.19019,0.02626,0.0491,0.0609,0.07842,0.09101,0.03393,0.03056,0.03598,0.03459,0.03738,0.04674,0.04738,0.05073,0.05171,0.05641,0.05547
0.11308,0.06416,0.31185,1.91971,1.97505,1.44727,0.03896,0.30799,0.31547,-0.00046,0.03983,0.00798,0.01568,0.02489,0.01209,0.01328,0.02301,0.02215,0.02256,0.02161,0.02299,0.02149
0.04987,0.05537,0.07502,0.10792,0.10678,0.0994,0.05515,0.05161,0.0492,0.07568,0.07744,0.07089,0.06618,0.06815,0.06299,0.06494,0.0744,0.07388,0.07884,0.07864,0.08427,0.08057
0.03451,0.006,0.29514,2.48715,2.73353,1.98992,-0.33971,-0.13296,-0.11635,0.06973,0.13704,0.03305,0.04619,0.06326,0.03658,0.03997,0.06037,0.05949,0.06237,0.06153,0.06623,0.06283
0.17461,0.02061,0.31217,3.01723,3.64955,2.6742,-0.28201,0.01271,0.06912,-0.00856,0.05063,-0.00702,-0.00156,0.00714,-0.00116,0.00053,0.00809,0.00837,0.00893,0.00937,0.01089,0.01144
-0.04596,-0.10521,0.01933,0.51526,0.79256,0.67761,-0.05482,0.01236,0.05854,0.0497,0.10282,-0.00852,-0.00779,0.00437,0.00631,0.01128,0.02147,0.02396,0.02649,0.02915,0.03375,0.0358
0.54176,0.4964,0.87745,5.35654,5.36396,3.83264,3.54918,4.68629,3.9437,0.6555,0.02691,0.00663,-0.03052,-0.02825,-0.00621,-0.00422,-0.00401,-0.00112,0.00086,0.002,0.0034,0.00365
0.02981,-0.04709,0.06932,1.05071,1.30349,1.15693,-0.25605,-0.14467,-0.11986,0.03387,0.08656,0.01096,0.01165,0.02206,0.01338,0.01643,0.02707,0.02754,0.02918,0.0299,0.03329,0.03343
0.31022,0.00776,-0.0605,5.12236,7.75767,5.75657,-0.54427,0.11182,0.15457,-0.01069,0.00665,-0.00703,-0.00603,0.00179,-0.00444,-0.00256,0.00259,0.00324,0.00391,0.00447,0.00601,0.00703
-0.01015,-0.07648,0.00216,0.55773,0.9531,1.13561,-0.19386,0.00941,0.07693,0.04924,0.10317,0.02129,0.02125,0.03356,0.03289,0.03843,0.05145,0.05402,0.05872,0.06122,0.06808,0.06822
-0.13566,-0.32436,-0.37424,1.48358,3.4459,4.11546,-0.69524,0.17685,0.47691,-0.0913,0.07811,0.00162,0.00581,0.02923,0.03911,0.05028,0.066,0.07351,0.0818,0.08823,0.09995,0.1018
-0.03418,-0.12592,0.00562,1.57943,2.22086,1.94007,-0.32737,-0.13249,-0.09709,-0.00173,0.05969,-0.02414,-0.01948,-0.00961,-0.00994,-0.00705,-0.00191,-0.00054,0,0.00139,0.00292,0.00481
0.09428,0.0858,0.10839,1.6986,2.18499,1.2684,0.60581,0.83597,0.66398,0.03516,-0.00639,-0.0028,-0.0008,0.00114,0.00055,0.00097,0.00265,0.0028,0.00316,0.00309,0.00366,0.00377
0.43236,0.24046,0.63848,7.07646,8.81985,5.69678,0.35501,1.22958,1.1328,0.08378,-0.002,-0.00031,0.00591,0.01584,0.00462,0.00609,0.01517,0.01539,0.01674,0.01634,0.01812,0.01698
0.03893,0.0066,0.21886,0.39536,0.42029,0.39148,0.06873,0.0765,0.07764,0.20811,0.23809,0.07229,0.06471,0.07883,0.07406,0.08055,0.10322,0.1047,0.11147,0.11313,0.12275,0.11885
-0.01118,-0.01573,0.03395,0.03347,0.03076,0.03093,0.02461,0.02592,0.02848,0.03461,0.0397,-0.00297,-0.00325,-0.00056,0.00057,0.00155,0.00404,0.00451,0.00487,0.0056,0.00673,0.00789
0.75623,0.52213,1.03078,5.98309,5.57232,4.36979,1.39054,2.37089,3.00686,-0.05936,0.00159,0.00761,0.03998,0.06876,0.03462,0.0378,0.06176,0.05972,0.06156,0.05765,0.06031,0.05301
0.36263,0.05098,0.16347,8.99229,12.32652,8.19867,-0.36473,0.61602,0.60605,-0.00014,0.0213,0.00757,0.01174,0.03249,0.01032,0.01423,0.03042,0.03131,0.03424,0.03415,0.03752,0.0353
0.11102,5.00E-05,0.2091,2.52165,3.08039,2.1167,-0.27134,-0.01364,0.02907,-0.00715,0.05466,0.0006,0.00132,0.01072,0.00141,0.0033,0.01153,0.01179,0.01257,0.01296,0.01473,0.01507
-0.02536,-0.05772,0.245,0.35945,0.36132,0.34029,0.14284,0.14117,0.14467,0.23606,0.2722,0.0299,0.02362,0.04083,0.04253,0.04972,0.07176,0.07445,0.07953,0.08271,0.09134,0.09075
0.8975,0.38227,0.70975,11.78241,14.42424,9.39785,-0.05454,1.17108,1.25252,-0.00729,0.06199,0.04576,0.09029,0.13112,0.07279,0.07781,0.11457,0.11275,0.11855,0.11347,0.1186,0.10591
0.01366,-0.0188,0.11426,0.59638,0.61498,0.47272,-0.14072,-0.11131,-0.10931,0.07599,0.10603,0.01798,0.01668,0.02544,0.01731,0.01999,0.03078,0.03088,0.03247,0.03304,0.03644,0.03628
0.15958,0.02682,0.31307,2.23075,2.34669,1.6287,-0.37805,-0.23534,-0.24599,0.12046,0.19011,0.05016,0.06126,0.08079,0.05049,0.05521,0.08006,0.07946,0.0838,0.08323,0.08984,0.08552
0.23096,0.10119,0.27171,3.40746,3.84286,2.88678,-0.35932,-0.0232,0.03062,0.03738,0.10501,0.05278,0.06941,0.08759,0.0521,0.05499,0.07751,0.07586,0.07983,0.07779,0.08273,0.07681
0.48701,0.31418,0.63735,7.94511,9.81294,6.84892,0.92676,1.81177,1.53822,0.13644,-0.00173,0.00331,0.01932,0.03808,0.01758,0.02037,0.03678,0.03667,0.0396,0.03804,0.04094,0.03695
0.04407,-0.07473,0.22604,1.1245,1.28718,1.08628,-0.10975,-0.09126,-0.10442,0.2013,0.28029,0.04126,0.03784,0.06104,0.05065,0.05937,0.08638,0.08908,0.09508,0.09785,0.10768,0.10603
0.24719,0.1595,0.35148,3.63321,4.35672,3.04091,0.69787,1.18175,1.04636,0.07185,-0.00734,-0.00044,0.00415,0.01092,0.00451,0.00555,0.01157,0.01162,0.01268,0.01226,0.01357,0.01273
0.01233,0.01082,0.04689,0.05236,0.04925,0.04683,0.03753,0.0366,0.03675,0.04506,0.04886,0.02093,0.01855,0.02079,0.02,0.0213,0.02609,0.02626,0.02805,0.02859,0.03122,0.03112
-0.02647,-0.31537,-0.44494,4.21908,6.92936,5.1183,-1.0746,-0.39375,-0.22154,-0.101,0.03457,-0.03225,-0.02743,-0.00713,-0.01193,-0.00527,0.00519,0.00848,0.0106,0.01337,0.01724,0.02001
0.80251,0.59671,0.98311,13.04148,15.90595,8.56676,4.51502,5.91513,4.22933,0.77716,0.01442,-0.01101,0.00066,0.02989,0.01749,0.02426,0.04797,0.05053,0.05629,0.05419,0.05805,0.0502
0.37579,-0.06269,-0.01698,5.47022,7.73298,7.07149,-0.88029,-0.33006,-0.25791,-0.07118,0.08227,-0.03546,-0.02684,-0.00424,-0.01072,-0.00429,0.00801,0.01101,0.01307,0.01571,0.01943,0.02178
0.05494,0.04403,0.05613,0.91262,1.06368,0.52367,0.15266,0.33521,0.28769,0.00571,-0.0005,0.00203,0.00352,0.00612,0.00272,0.00318,0.00558,0.0054,0.00571,0.0055,0.00617,0.00621
0.31532,0.08284,0.57439,6.01067,7.39774,6.3819,-0.42401,0.11373,0.24265,-0.02534,0.04914,-0.00652,0.00925,0.02532,0.00818,0.01078,0.02429,0.02442,0.02583,0.02554,0.02766,0.02614
-0.11104,-0.21299,-0.24473,1.82765,3.20987,2.96086,-0.70188,-0.28362,-0.15613,-0.02511,0.06115,0.02121,0.02342,0.04027,0.02948,0.03502,0.0493,0.05124,0.05515,0.05648,0.06256,0.06181
-0.10432,-0.14636,-0.1426,0.86648,1.74427,1.54102,-0.38501,-0.08949,0.00421,-0.03419,0.01908,-0.01952,-0.01709,-0.0093,-0.00745,-0.00469,-0.00107,0.00061,0.00153,0.00315,0.00504,0.00722
0.61839,0.49942,0.94219,6.21486,5.94586,4.42249,3.21645,4.52509,4.99891,0.03893,-0.07822,-0.02558,-0.01748,0.0068,0.00734,0.01268,0.02691,0.02871,0.03147,0.02991,0.03178,0.02728
0.33821,0.12166,0.54793,10.51908,13.20812,9.59703,-0.68943,0.26884,0.41179,-0.06023,0.07731,0.01964,0.05576,0.08902,0.04522,0.05013,0.07891,0.07856,0.0829,0.08049,0.08504,0.07744
0.67849,0.02393,0.33043,9.707,12.16063,9.59426,-1.08647,-0.40519,-0.21447,-0.07499,0.1637,0.02688,0.06479,0.10419,0.05562,0.06303,0.09746,0.09863,0.10464,0.10376,0.1109,0.10385
-0.00621,-0.07456,0.1238,0.62423,0.82282,0.81481,-0.01574,0.04471,0.06222,0.14408,0.20162,0.03807,0.03494,0.05189,0.04886,0.0563,0.07673,0.07948,0.08534,0.08802,0.09681,0.09541
0.3989,0.30782,0.84497,3.82614,3.81817,3.04068,0.92488,1.62801,1.46952,0.11494,-0.0198,0.00482,-0.00125,0.00201,0.00037,0.00082,0.00488,0.0053,0.00594,0.00596,0.00701,0.00685
-0.02567,-0.03507,0.09981,0.11004,0.10217,0.09824,0.07074,0.07055,0.0746,0.09581,0.10921,-0.00261,-0.0041,0.00333,0.00588,0.00876,0.01639,0.01763,0.01886,0.02046,0.0233,0.02464
