vel_sound,rho,alpha,mach,rpm,cp,ct,flap
332.84304,0.87702935,6.5743043,0.15046304,3954.913,0.22408696,0.35848913,10.73413
342.12565,0.8781837,8.3171739,0.23662826,3907.9565,0.6308,0.29072826,20.218043
334.53348,1.1562054,14.003609,0.23608043,3480.1304,0.13281739,0.21594565,2.9158696
342.77609,0.92083587,3.7983913,0.29413696,4355.6087,0.42036522,0.27694565,15.099783
328.96043,1.1712707,2.7105652,0.03881087,2206.8261,0.05333913,0.46057609,13.893261
343.4787,1.1253315,4.3939565,0.070832609,3596.2174,0.23476522,0.41431522,28.710652
340.26913,1.060962,0.17569565,0.17601522,5265.5217,0.5233913,0.087663043,6.6684783
333.54565,0.88129457,9.7141304,0.28808478,779.34783,0.34206957,0.26216304,3.0084783
344.65435,0.89751413,13.420565,0.24918913,2723.6087,0.7769913,0.20577174,25.936304
327.85783,0.9635663,4.5160435,0.1625413,4290.3913,0.15309565,0.15459783,6.4676087
330.09174,1.0452315,10.083522,0.20861087,4009.1739,0.45229565,0.33755435,29.481522
341.84304,0.88972717,6.3043043,0.19448478,2042.2174,0.7737913,0.24316304,7.0363043
340.99261,1.2726967,12.832043,0.19520217,588.65217,0.4788,0.41042391,27.48587
339.43609,1.2117707,7.3162174,0.26827174,3990.6522,0.67253913,0.16066304,16.681957
335.11261,1.2401402,5.5365652,0.20602826,2212.8261,0.77584348,0.44877174,20.849348
338.91087,0.90680761,9.5098696,0.14335435,1770.1304,0.72095652,0.27738043,23.318478
339.32304,1.1124967,3.1128261,0.036593478,3001.4348,0.2441913,0.44488043,17.387609
338.19087,1.2164467,3.8281304,0.064180435,745.69565,0.69226087,0.027967391,24.96587
328.45696,1.291362,11.01013,0.08621087,2307.2609,0.060434783,0.45016304,10.128913
329.15957,1.0538011,13.588826,0.14923696,1020.913,0.19615652,0.22594565,27.991957
338.68826,1.1441337,10.174304,0.22526739,4382.7391,0.13573913,0.18392391,12.128478
327.79435,0.87894674,7.8022174,0.10598478,541.69565,0.41045217,0.3116413,26.280652
342.91348,1.1209489,12.573,0.25965,1903.9565,0.60801739,0.31325,6.2797826
326.27261,0.98577283,14.664913,0.18219783,2927.3478,0.69107826,0.22196739,3.9528261
331.02913,0.87262717,10.431,0.16155,4270.8261,0.49427826,0.12046739,16.010217
326.7987,1.1811511,16.584652,0.18793696,913.69565,0.24408696,0.40577174,7.365
325.23435,1.0074902,17.846217,0.29996739,2115.7826,0.62154783,0.31442391,7.395
335.97957,1.1104228,1.2063913,0.078723913,207.52174,0.072191304,0.039445652,14.381087
327.24652,0.94767935,9.4237826,0.22152391,4172.2174,0.1217913,0.47692391,29.76587
329.08652,1.0523533,14.132739,0.20201087,5827.9565,0.61566957,0.42990217,4.0767391
335.77174,0.97458152,9.3979565,0.27591522,2512.3043,0.1726087,0.41703261,4.7797826
328.62565,1.131162,0.35256522,0.29836304,3660.3913,0.77246957,0.25372826,18.530217
328.55261,0.85071413,6.8920435,0.028193478,15,0.20088696,0.076880435,7.5528261
344.64043,0.95386196,10.236913,0.088976087,1947.2609,0.79591304,0.002684783,14.598913
332.78478,1.0796467,12.130043,0.18328043,2441.3478,0.73570435,0.1308587,7.1263043
342.57522,0.93509891,7.7364783,0.10477174,3556.5652,0.53146087,0.32946739,26.862391
329.44478,1.2838098,7.6605652,0.17428043,2767.1739,0.29163478,0.23288043,23.446304
341.71261,1.075362,3.4313478,0.28280217,348.91304,0.74401739,0.22207609,11.220652
333.36304,1.2600576,8.184913,0.036397826,1664.2174,0.27038261,0.16833696,14.365435
337.48739,1.2893272,12.08387,0.28541087,831.26087,0.70433043,0.38468478,20.811522
340.19261,1.0398315,7.7701304,0.10618043,5868.6522,0.15966957,0.13946739,18.148043
337.27087,0.96892717,5.0419565,0.11902826,3763.1739,0.56801739,0.3581413,19.62587
329.41,0.90850978,5.322913,0.2865587,5298.3913,0.050695652,0.18694565,5.0863043
339.86478,0.880375,16.96187,0.033906522,2919,0.047043478,0.38057609,1.7276087
333.55174,1.1222011,13.871348,0.28890652,4995.7826,0.41733913,0.48179348,2.2493478
344.84652,0.97035543,6.957,0.29583261,5130.6522,0.084886957,0.12161957,6.1180435
336.86652,1.012362,1.3120435,0.078554348,5742.6522,0.78123478,0.22955435,6.2106522
338.60391,1.0895663,0.78143478,0.030854348,3012.3913,0.18373913,0.076271739,12.518478
330.8187,0.85312065,4.1153478,0.034832609,4260.1304,0.036156522,0.2931413,26.262391
344.06652,1.2365989,4.8862174,0.16089783,5786.2174,0.12175652,0.30903261,12.521087
337.79435,0.92584457,7.9258696,0.11467174,3046.5652,0.47344348,0.3746413,22.561957
344.04304,1.274438,2.8287391,0.055441304,5511.7826,0.15984348,0.27433696,5.6132609
341.95348,1.0777489,14.505261,0.13861957,5067.2609,0.3806087,0.17346739,0.90847826
336.36913,1.047775,6.3958696,0.058545652,712.30435,0.64690435,0.27392391,4.7067391
333.95522,1.1116163,9.5153478,0.25231957,2171.6087,0.20683478,0.16394565,17.013261
338.75957,1.1853967,13.174043,0.003006522,1422.6522,0.38196522,0.071706522,18.600652
331.37348,1.1250967,13.070739,0.047236957,3828.1304,0.64864348,0.26425,0.041086957
337.51957,1.0585163,12.428217,0.14827174,4232.2174,0.052678261,0.22757609,13.912826
327.50565,1.2370489,15.715174,0.010767391,248.47826,0.71205217,0.32272826,19.148478
334.58304,1.1021859,17.41187,0.18821087,4523.6087,0.049547826,0.31025,19.534565
326.10391,0.87256848,10.580478,0.15701087,889.95652,0.48356522,0.10361957,6.3176087
326.22565,1.2979946,15.187696,0.041223913,2676.913,0.1716,0.3548587,5.4397826
327.05,0.85758152,0.31891304,0.14649783,3725.3478,0.26857391,0.38925,6.8341304
340.01783,0.8506163,12.019696,0.15059348,3209.3478,0.25890435,0.34966304,4.1419565
340.55609,1.273538,9.4300435,0.22552826,4157.087,0.52773913,0.48618478,5.0732609
335.58913,0.90894022,2.6596957,0.098393478,3586.8261,0.34961739,0.10681522,27.928043
331.8013,1.2931815,4.6224783,0.17172391,1939.9565,0.11873043,0.49507609,5.808913
330.95348,1.1690989,16.51813,0.15994565,533.86957,0.39806957,0.31998913,19.670217
330.73783,0.90868587,7.4672609,0.15835435,3527.3478,0.38147826,0.081184783,23.695435
333.97,1.113612,16.855435,0.15731087,4935,0.37956522,0.47811957,16.258043
325.49609,0.87397717,14.289261,0.27465,3480.3913,0.64812174,0.04251087,9.8093478
325.87957,0.90526196,0.84169565,0.057632609,61.956522,0.2428,0.04851087,1.8228261
330.77957,1.2781946,7.5854348,0.13481087,1939.6957,0.61998261,0.46833696,2.6054348
337.95609,0.96479891,15.903783,0.10089783,4211.087,0.1201913,0.33051087,18.767609
330.60826,1.158025,10.595348,0.23395435,1743.5217,0.59535652,0.3213587,18.47413
342.31696,1.1133185,11.943783,0.27101087,4110.913,0.051669565,0.36440217,9.5184783
332.17348,1.0018554,6.2581304,0.22893261,151.69565,0.78669565,0.057815217,22.916739
340.55348,1.0574207,6.2221304,0.042502174,2453.6087,0.18231304,0.24096739,13.368913
339.99957,1.0214207,12.429783,0.27045,378.65217,0.25233043,0.26198913,8.268913
327.6787,0.92887717,1.8176087,0.12611087,1560.3913,0.61577391,0.28940217,8.801087
341.31435,1.2872141,10.839522,0.07931087,4099.1739,0.047217391,0.11459783,24.733696
336.72652,1.0261359,15.439696,0.052363043,4063.1739,0.54471304,0.15609783,9.1623913
335.82217,1.0348228,2.3036087,0.068302174,4550.7391,0.52492174,0.38101087,0.3176087
338.71609,1.2675902,2.6307391,0.17939348,2753.8696,0.5321913,0.18983696,24.601957
342.96391,0.86855761,4.6608261,0.25058478,5026.3043,0.74133913,0.24805435,14.351087
338.87435,0.86534891,7.9493478,0.29746304,510.3913,0.071217391,0.33927174,9.7636957
341.84217,0.97557935,11.914826,0.12565435,2925.2609,0.60857391,0.4493587,29.27413
339.47435,1.1555793,2.442913,0.16400217,1339.9565,0.41713043,0.04898913,21.437609
340.1787,0.9488337,4.6076087,0.19050652,3298.5652,0.71869565,0.31520652,0.38543478
342.14652,1.1385772,10.798043,0.097193478,1361.8696,0.072086957,0.42120652,13.546304
326.32739,0.9906837,7.0540435,0.085023913,5819.6087,0.5366087,0.18077174,20.420217
336.71087,0.92547283,14.682913,0.13886739,3046.3043,0.61413913,0.009793478,11.280652
335.48565,1.0612946,10.706478,0.17704565,2487.7826,0.28126957,0.36166304,17.579348
330.66826,0.86982935,15.314478,0.039502174,820.30435,0.78926957,0.18403261,7.0023913
333.7613,1.0529207,9.4284783,0.15895435,2434.5652,0.47163478,0.49659783,18.868043
342.53,0.99759022,10.12187,0.19225435,1508.7391,0.45406957,0.018576087,4.1523913
330.50739,0.94552717,9.1764783,0.1155587,928.56522,0.4401913,0.25181522,21.099783
329.34217,1.0348815,11.644826,0.015228261,4302.913,0.78394783,0.13181522,17.01587
331.37435,1.1276207,11.759087,0.024906522,889.17391,0.25629565,0.25679348,25.100217
339.34391,0.87884891,7.6323913,0.085832609,2265.5217,0.53107826,0.35155435,27.60587
334.99435,0.96436848,3.5174348,0.088871739,409.95652,0.60808696,0.48742391,23.96413
328.25435,1.1327467,11.799783,0.076806522,276.65217,0.34972174,0.45592391,9.858913
342.14826,0.91500543,12.446217,0.21719348,476.73913,0.20808696,0.42666304,6.468913
326.38739,1.2671989,6.7316087,0.087945652,1932.913,0.21998261,0.13629348,4.2241304
333.56304,1.2202815,1.5577826,0.17657609,2699.6087,0.68384348,0.10605435,29.875435
340.6987,1.2374793,8.7757826,0.23263696,3653.6087,0.6065913,0.17046739,18.236739
337.28304,1.1646576,14.203957,0.25391087,4633.4348,0.5532,0.30661957,26.708478
328.92913,0.866875,5.8715217,0.020315217,850.04348,0.35594783,0.041706522,6.5223913
337.2413,1.0722707,0.87613043,0.21201522,4130.7391,0.38231304,0.47781522,23.596304
332.68217,1.0427076,2.1243913,0.052571739,5862.1304,0.47173913,0.12238043,16.032391
344.61609,1.2156054,7.6856087,0.1829413,1903.4348,0.51695652,0.38416304,15.763696
333.44478,0.88735978,1.4396087,0.1983587,5303.087,0.14874783,0.034293478,19.402826
339.24043,1.0917967,14.038043,0.2441413,4536.6522,0.56015652,0.074858696,13.538478
336.07087,1.2235489,3.7193478,0.11205,1133.6087,0.30544348,0.22088043,7.0793478
329.53522,1.2464598,12.185609,0.21981522,448.56522,0.65361739,0.30292391,11.776304
337.71696,0.97413152,16.072826,0.25091087,5835,0.015356522,0.086967391,18.110217
330.5013,1.0400859,0.47308696,0.27765,1271.6087,0.40530435,0.022228261,25.285435
336.89609,1.1754185,15.56413,0.29202391,5237.6087,0.10843478,0.31798913,23.27413
339.59,0.88818152,5.2681304,0.02925,4396.3043,0.039113043,0.21879348,19.357174
336.00826,0.94936196,1.0271739,0.15298043,825.78261,0.7534087,0.028554348,28.538478
330.70304,1.2492576,16.972043,0.15806739,3994.0435,0.3446087,0.031402174,8.3393478
335.53696,0.99982065,0.50986957,0.028676087,1376.4783,0.61622609,0.38140217,16.049348
326.66478,1.1535837,14.422304,0.28662391,2947.4348,0.71212174,0.27661957,11.403261
336.64304,1.1221815,9.297,0.26439783,1816.0435,0.00986087,0.13188043,9.2876087
334.82739,1.0511598,8.0017826,0.032536957,1517.3478,0.32321739,0.41975,28.421087
341.97522,0.9816837,10.237696,0.071876087,1388.2174,0.10012174,0.18666304,23.956304
326.9587,0.91293152,11.451522,0.26134565,1186.5652,0.50871304,0.43748913,23.921087
341.49957,1.1027728,6.2346522,0.28667609,90.913043,0.49953043,0.35503261,4.8332609
329.56391,1.1436641,12.344478,0.26430652,587.34783,0.61393043,0.44101087,12.316304
342.88304,0.89524457,6.7112609,0.027306522,2331.7826,0.37532174,0.30527174,13.342826
330.56478,1.2035924,5.9255217,0.27768913,3935.3478,0.76606957,0.1373587,21.885
343.40652,0.92850543,10.798826,0.00018913,963.26087,0.018695652,0.49318478,14.355
330.39609,1.134488,4.4847391,0.021123913,5841.2609,0.11893913,0.2248587,23.139783
333.33174,0.97070761,7.3561304,0.03521087,1915.1739,0.66346087,0.22966304,18.823696
342.34739,1.1247054,17.809435,0.033306522,2019.2609,0.45525217,0.43883696,12.671087
338.11261,1.1555989,14.172652,0.18226304,1078.8261,0.18606957,0.012641304,11.22587
335.39435,1.2185207,17.33987,0.24115435,5427.2609,0.24530435,0.15033696,26.10587
337.08739,0.85767935,7.644913,0.021423913,1257.7826,0.29535652,0.13975,12.427174
340.52478,1.0690815,4.0816957,0.08535,3163.9565,0.38033043,0.44472826,6.3267391
334.00565,1.2820098,16.827261,0.14381087,131.6087,0.6289913,0.056793478,2.6419565
325.5187,1.2735576,5.1828261,0.13478478,705,0.42481739,0.32951087,21.553696
325.4587,0.85272935,1.7221304,0.16372826,379.95652,0.74113043,0.058554348,22.479783
341.16652,0.87411413,17.545696,0.11829783,3074.4783,0.45765217,0.36605435,22.170652
340.3587,0.85198587,12.762391,0.11900217,1343.8696,0.26509565,0.48240217,20.84413
333.93174,0.89375761,6.183,0.20838913,174.13043,0.74304348,0.34931522,16.992391
335.94217,0.88896413,10.232217,0.2816413,2662.8261,0.37726957,0.10179348,3.0723913
338.47783,0.91545543,1.0600435,0.002680435,5264.2174,0.51076522,0.31544565,26.12413
341.77174,0.87495543,7.943087,0.001754348,1758.3913,0.33605217,0.25705435,20.593696
336.79,0.8528663,17.77813,0.15415435,2983.6957,0.43869565,0.19438043,24.397174
335.81696,1.0008772,15.824739,0.013336957,1341.2609,0.36714783,0.099402174,29.561087
332.45522,1.1511185,8.1105652,0.10591957,62.217391,0.15326957,0.17877174,6.4532609
343.75348,0.9145163,11.924217,0.17173696,3629.087,0.61198261,0.41183696,10.13413
344.45783,1.0514533,5.0568261,0.25041522,4430.2174,0.75027826,0.27811957,7.2371739
335.31522,1.0487728,4.8697826,0.065315217,4409.087,0.59316522,0.37631522,24.067174
336.57957,1.1165859,0.63743478,0.094780435,2905.9565,0.16582609,0.11859783,19.351957
334.74913,1.241275,9.851087,0.2898587,880.56522,0.76168696,0.15696739,7.605
341.87783,0.89905978,11.19013,0.20301522,5847.5217,0.54012174,0.49044565,25.918043
339.29522,1.0440967,16.778739,0.2726413,4378.5652,0.75633043,0.12242391,5.1736957
334.95174,0.95392065,15.177522,0.022676087,1870.3043,0.67497391,0.34153261,7.2384783
340.87783,0.90751196,7.9203913,0.21043696,1598.4783,0.36902609,0.30653261,10.422391
332.55522,0.959575,11.100913,0.20679783,4823.3478,0.17090435,0.44770652,7.2071739
343.65,1.2340359,1.7988261,0.041732609,3195.5217,0.30426087,0.4448587,15.972391
335.81348,1.1421967,17.156739,0.23850652,2358.1304,0.34137391,0.20251087,24.403696
329.83783,1.1225337,17.796913,0.13571087,1854.1304,0.19302609,0.051119565,27.616304
335.78913,1.0051033,0.69847826,0.012919565,4103.8696,0.48057391,0.36016304,18.552391
332.74043,1.1806033,14.89813,0.23002826,3671.3478,0.13946087,0.18103261,24.23413
331.45,1.2822054,0.22265217,0.15888913,3473.6087,0.019356522,0.11868478,21.381522
330.81957,1.1837728,5.2297826,0.20941957,2359.1739,0.41427826,0.19792391,10.477174
339.77435,1.2064098,16.919609,0.013545652,4791,0.46446957,0.26548913,7.2032609
335.13522,1.2040033,0.53491304,0.29164565,5061.2609,0.62401739,0.27825,25.619348
336.13609,0.98545978,16.579957,0.15943696,2543.8696,0.70095652,0.077815217,11.875435
